model,blend_weight,wave_pp,poll_error_pp,random_mode,random_sd_pp,point_D,point_R,expected_D,expected_R,p_D_control,D_lo70,D_hi70,control_mc_se
Corrected 50%,0.5,9.0,-5.0,none,0.0,57,43,57.19306373772194,42.80693626227806,1.0,56,59,0.0
Corrected 50%,0.5,9.0,-4.0,none,0.0,56,44,56.8727258069502,43.1272741930498,1.0,55,58,0.0
Corrected 50%,0.5,9.0,-3.0,none,0.0,56,44,56.53716732180939,43.46283267819061,1.0,55,58,0.0
Corrected 50%,0.5,9.0,-2.0,none,0.0,56,44,56.18428532553991,43.81571467446009,0.9998,55,58,8.164149271866971e-05
Corrected 50%,0.5,9.0,-1.0,none,0.0,56,44,55.81215634187919,44.18784365812081,0.9996,54,57,0.00011544695751728815
Corrected 50%,0.5,9.0,0.0,none,0.0,56,44,55.41914109757677,44.58085890242323,0.9991,54,57,0.00017312712092563775
Corrected 50%,0.5,9.0,1.0,none,0.0,56,44,55.00397586943494,44.99602413056506,0.9974333333333333,53,57,0.00029212319826224796
Corrected 50%,0.5,9.0,2.0,none,0.0,54,46,54.565851257198084,45.434148742801916,0.9945666666666667,53,56,0.0004244138005226416
Corrected 50%,0.5,9.0,3.0,none,0.0,54,46,54.104480942847644,45.895519057152356,0.9867,52,56,0.0006613902025279777
Corrected 50%,0.5,9.0,4.0,none,0.0,53,47,53.620162816898386,46.379837183101614,0.9698666666666667,52,55,0.0009870041464883446
Corrected 50%,0.5,9.0,5.0,none,0.0,53,47,53.11383256423012,46.88616743576988,0.9395666666666667,51,55,0.0013757561018770195
Corrected 50%,0.5,10.0,-5.0,none,0.0,57,43,57.652029479008405,42.347970520991595,1.0,56,59,0.0
Corrected 50%,0.5,10.0,-4.0,none,0.0,57,43,57.34452255883676,42.65547744116324,1.0,56,59,0.0
Corrected 50%,0.5,10.0,-3.0,none,0.0,57,43,57.024251479295614,42.975748520704386,1.0,56,59,0.0
Corrected 50%,0.5,10.0,-2.0,none,0.0,56,44,56.6890556543543,43.3109443456457,1.0,55,58,0.0
Corrected 50%,0.5,10.0,-1.0,none,0.0,56,44,56.336820491554775,43.663179508445225,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 50%,0.5,10.0,0.0,none,0.0,56,44,55.96559491344375,44.03440508655625,0.9997,54,58,9.998499887482572e-05
Corrected 50%,0.5,10.0,1.0,none,0.0,56,44,55.573698365695435,44.426301634304565,0.9993,54,57,0.00015269905042272243
Corrected 50%,0.5,10.0,2.0,none,0.0,56,44,55.15981455663385,44.84018544336615,0.9979,54,57,0.000264297181218415
Corrected 50%,0.5,10.0,3.0,none,0.0,56,44,54.72307220084201,45.27692779915799,0.9956666666666667,53,56,0.00037923412098401355
Corrected 50%,0.5,10.0,4.0,none,0.0,54,46,54.26311503245627,45.73688496754373,0.9893333333333333,53,56,0.0005930960824039933
Corrected 50%,0.5,10.0,5.0,none,0.0,53,47,53.780163521853524,46.219836478146476,0.9749333333333333,52,56,0.0009025580108574536
Corrected 50%,0.5,0.0,0.0,shared,1.0,51,49,49.53942654596587,50.46057345403413,0.29786666666666667,48,51,0.0026403416165056847
Corrected 50%,0.5,2.0,0.0,shared,1.0,51,49,50.98114906841958,49.01885093158042,0.608,49,53,0.002818604855834413
Corrected 50%,0.5,4.0,0.0,shared,1.0,52,48,52.357676792049546,47.642323207950454,0.8583666666666666,51,54,0.002013068406042728
Corrected 50%,0.5,6.0,0.0,shared,1.0,53,47,53.64654964752623,46.35345035247377,0.9683,52,55,0.0010115188250019531
Corrected 50%,0.5,8.0,0.0,shared,1.0,56,44,54.842423354238456,45.157576645761544,0.9957666666666667,53,56,0.000374851624967453
Corrected 50%,0.5,10.0,0.0,shared,1.0,56,44,55.95528971194165,44.04471028805835,0.9996,54,58,0.00011544695751728815
Corrected 50%,0.5,0.0,0.0,independent,1.0,51,49,49.539226217405826,50.460773782594174,0.29123333333333334,48,51,0.002623080116255753
Corrected 50%,0.5,2.0,0.0,independent,1.0,51,49,50.98188121990533,49.01811878009467,0.6131666666666666,49,53,0.002811839881379898
Corrected 50%,0.5,4.0,0.0,independent,1.0,52,48,52.35911712394194,47.64088287605806,0.8671666666666666,51,54,0.00195949516363177
Corrected 50%,0.5,6.0,0.0,independent,1.0,53,47,53.64842152518834,46.35157847481166,0.9742666666666666,52,55,0.0009141686366837893
Corrected 50%,0.5,8.0,0.0,independent,1.0,56,44,54.84443958276625,45.15556041723375,0.997,53,56,0.00031575306807693905
Corrected 50%,0.5,10.0,0.0,independent,1.0,56,44,55.95717385682666,44.04282614317334,0.9997333333333334,54,58,9.42683325328158e-05
Corrected 50%,0.5,0.0,0.0,shared,2.0,51,49,49.537700076627296,50.462299923372704,0.3191333333333333,47,52,0.0026912651850563326
Corrected 50%,0.5,2.0,0.0,shared,2.0,51,49,50.964436366772915,49.035563633227085,0.5927,49,53,0.0028367041321458487
Corrected 50%,0.5,4.0,0.0,shared,2.0,52,48,52.33021639615657,47.66978360384343,0.8277,50,54,0.0021803112163175237
Corrected 50%,0.5,6.0,0.0,shared,2.0,53,47,53.61354811017189,46.38645188982811,0.9485666666666667,52,56,0.0012752508976087223
Corrected 50%,0.5,8.0,0.0,shared,2.0,56,44,54.808761925964475,45.191238074035525,0.9896,53,57,0.0005857143786294922
Corrected 50%,0.5,10.0,0.0,shared,2.0,56,44,55.92490820060574,44.07509179939426,0.9987666666666667,54,58,0.00020263367787069994
Corrected 50%,0.5,0.0,0.0,independent,2.0,51,49,49.536832685161585,50.463167314838415,0.2910333333333333,48,51,0.0026225492192535507
Corrected 50%,0.5,2.0,0.0,independent,2.0,51,49,50.96713682363335,49.03286317636665,0.6108333333333333,49,53,0.0028149361876853873
Corrected 50%,0.5,4.0,0.0,independent,2.0,52,48,52.335679784439435,47.664320215560565,0.8617333333333334,51,54,0.0019928956784501252
Corrected 50%,0.5,6.0,0.0,independent,2.0,53,47,53.620724494094375,46.379275505905625,0.9710333333333333,52,55,0.0009682905708668398
Corrected 50%,0.5,8.0,0.0,independent,2.0,56,44,54.81653245141615,45.18346754858385,0.9967,53,56,0.0003311147837231056
Corrected 50%,0.5,10.0,0.0,independent,2.0,56,44,55.93221098910156,44.06778901089844,0.9996666666666667,54,58,0.00010539168566545552
Corrected 50%,0.5,0.0,0.0,shared,3.0,51,49,49.53561086281398,50.46438913718602,0.3454333333333333,47,52,0.0027453545342120238
Corrected 50%,0.5,2.0,0.0,shared,3.0,51,49,50.9390882127932,49.0609117872068,0.5773,48,53,0.0028520443544938078
Corrected 50%,0.5,4.0,0.0,shared,3.0,52,48,52.28767679540694,47.71232320459306,0.7856333333333333,50,55,0.0023693430797648595
Corrected 50%,0.5,6.0,0.0,shared,3.0,53,47,53.56166468448161,46.43833531551839,0.9189,51,56,0.0015761005678572668
Corrected 50%,0.5,8.0,0.0,shared,3.0,56,44,54.755211915800786,45.244788084199214,0.9762666666666666,53,57,0.0008788261531198358
Corrected 50%,0.5,10.0,0.0,shared,3.0,56,44,55.87597160255157,44.12402839744843,0.9948666666666667,54,58,0.0004125927056320075
Corrected 50%,0.5,0.0,0.0,independent,3.0,51,49,49.53348139544899,50.46651860455101,0.2934,48,51,0.0026287921180648726
Corrected 50%,0.5,2.0,0.0,independent,3.0,51,49,50.944422731057465,49.055577268942535,0.6028666666666667,49,53,0.0028249982235327093
Corrected 50%,0.5,4.0,0.0,independent,3.0,52,48,52.298938207516244,47.701061792483756,0.8526,51,54,0.0020467310521902968
Corrected 50%,0.5,6.0,0.0,independent,3.0,53,47,53.57669679226613,46.42330320773387,0.9678,52,55,0.0010192016483503155
Corrected 50%,0.5,8.0,0.0,independent,3.0,56,44,54.771645877377466,45.228354122622534,0.9956666666666667,53,56,0.00037923412098401355
Corrected 50%,0.5,10.0,0.0,independent,3.0,56,44,55.8915897395636,44.1084102604364,0.9996666666666667,54,57,0.00010539168566545552
