model,blend_weight,wave_pp,poll_error_pp,random_mode,random_sd_pp,point_D,point_R,expected_D,expected_R,p_D_control,D_lo70,D_hi70,control_mc_se
Corrected 50%,0.5,9.0,-5.0,none,0.0,57,43,57.19082278661625,42.80917721338375,1.0,56,59,0.0
Corrected 50%,0.5,9.0,-4.0,none,0.0,56,44,56.87055846672678,43.12944153327322,1.0,55,58,0.0
Corrected 50%,0.5,9.0,-3.0,none,0.0,56,44,56.5350852999091,43.4649147000909,1.0,55,58,0.0
Corrected 50%,0.5,9.0,-2.0,none,0.0,56,44,56.18230858853359,43.81769141146641,0.9998,55,58,8.164149271866971e-05
Corrected 50%,0.5,9.0,-1.0,none,0.0,56,44,55.810311439030116,44.189688560969884,0.9996,54,57,0.00011544695751728815
Corrected 50%,0.5,9.0,0.0,none,0.0,56,44,55.4174589441049,44.5825410558951,0.9990666666666667,54,57,0.00017630108925946643
Corrected 50%,0.5,9.0,1.0,none,0.0,56,44,55.002489323525424,44.997510676474576,0.9974,53,57,0.0002940090701548762
Corrected 50%,0.5,9.0,2.0,none,0.0,54,46,54.56459282556748,45.43540717443252,0.9945666666666667,53,56,0.0004244138005226416
Corrected 50%,0.5,9.0,3.0,none,0.0,54,46,54.103480891035105,45.896519108964895,0.9867,52,56,0.0006613902025279777
Corrected 50%,0.5,9.0,4.0,none,0.0,53,47,53.61944785637553,46.38055214362447,0.9697333333333333,52,55,0.0009891173768492721
Corrected 50%,0.5,9.0,5.0,none,0.0,53,47,53.11342516416008,46.88657483583992,0.9394333333333333,51,55,0.001377175195288718
Corrected 50%,0.5,10.0,-5.0,none,0.0,57,43,57.64988731236198,42.35011268763802,1.0,56,59,0.0
Corrected 50%,0.5,10.0,-4.0,none,0.0,57,43,57.342458255457665,42.657541744542335,1.0,56,59,0.0
Corrected 50%,0.5,10.0,-3.0,none,0.0,57,43,57.02226658855588,42.97773341144412,1.0,56,59,0.0
Corrected 50%,0.5,10.0,-2.0,none,0.0,56,44,56.68716079216229,43.31283920783771,1.0,55,58,0.0
Corrected 50%,0.5,10.0,-1.0,none,0.0,56,44,56.33503462227154,43.66496537772846,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 50%,0.5,10.0,0.0,none,0.0,56,44,55.96394379257784,44.03605620742216,0.9997,54,58,9.998499887482572e-05
Corrected 50%,0.5,10.0,1.0,none,0.0,56,44,55.57221239869021,44.42778760130979,0.9993,54,57,0.00015269905042272243
Corrected 50%,0.5,10.0,2.0,none,0.0,56,44,55.15852639694164,44.84147360305836,0.9979,54,57,0.000264297181218415
Corrected 50%,0.5,10.0,3.0,none,0.0,56,44,54.72201442136714,45.27798557863286,0.9956666666666667,53,56,0.00037923412098401355
Corrected 50%,0.5,10.0,4.0,none,0.0,54,46,54.26231815606078,45.73768184393922,0.9893,53,56,0.0005940120649728714
Corrected 50%,0.5,10.0,5.0,none,0.0,53,47,53.77965460060862,46.22034539939138,0.9749333333333333,52,56,0.0009025580108574536
Corrected 50%,0.5,0.0,0.0,shared,1.0,51,49,49.53857048820541,50.46142951179459,0.2976,48,51,0.0026396605842418453
Corrected 50%,0.5,2.0,0.0,shared,1.0,51,49,50.980005478165076,49.019994521834924,0.6078333333333333,49,53,0.0028188175548281603
Corrected 50%,0.5,4.0,0.0,shared,1.0,52,48,52.35628964015698,47.64371035984302,0.8581333333333333,51,54,0.0020144520806376076
Corrected 50%,0.5,6.0,0.0,shared,1.0,53,47,53.64497743520714,46.35502256479286,0.9682,52,55,0.0010130607089409802
Corrected 50%,0.5,8.0,0.0,shared,1.0,56,44,54.840758794142786,45.159241205857214,0.9957666666666667,53,56,0.000374851624967453
Corrected 50%,0.5,10.0,0.0,shared,1.0,56,44,55.95365359548415,44.04634640451585,0.9996,54,58,0.00011544695751728815
Corrected 50%,0.5,0.0,0.0,independent,1.0,51,49,49.538370508489145,50.461629491510855,0.2911,48,51,0.0026227262533478407
Corrected 50%,0.5,2.0,0.0,independent,1.0,51,49,50.98073686051501,49.01926313948499,0.6129666666666667,49,53,0.002812107941398067
Corrected 50%,0.5,4.0,0.0,independent,1.0,52,48,52.35772791208688,47.64227208791312,0.8670333333333333,51,54,0.0019603276275682612
Corrected 50%,0.5,6.0,0.0,independent,1.0,53,47,53.64684591339358,46.35315408660642,0.9742333333333333,52,55,0.0009147448743694532
Corrected 50%,0.5,8.0,0.0,independent,1.0,56,44,54.842770890178414,45.157229109821586,0.9969666666666667,53,56,0.0003174970982661218
Corrected 50%,0.5,10.0,0.0,independent,1.0,56,44,55.95553420085091,44.04446579914909,0.9997,54,58,9.998499887482572e-05
Corrected 50%,0.5,0.0,0.0,shared,2.0,51,49,49.53686184912873,50.46313815087127,0.31893333333333335,47,52,0.002690816866196473
Corrected 50%,0.5,2.0,0.0,shared,2.0,51,49,50.96331361188055,49.03668638811945,0.5926666666666667,49,53,0.0028367404351290755
Corrected 50%,0.5,4.0,0.0,shared,2.0,52,48,52.328856649002645,47.671143350997355,0.8275333333333333,50,54,0.0021811458422547505
Corrected 50%,0.5,6.0,0.0,shared,2.0,53,47,53.61201373963578,46.38798626036422,0.9484333333333334,52,56,0.0012768130319347928
Corrected 50%,0.5,8.0,0.0,shared,2.0,56,44,54.80714297654784,45.19285702345216,0.9896,53,57,0.0005857143786294922
Corrected 50%,0.5,10.0,0.0,shared,2.0,56,44,55.923313806993754,44.076686193006246,0.9987666666666667,54,58,0.00020263367787069994
Corrected 50%,0.5,0.0,0.0,independent,2.0,51,49,49.535995836779165,50.464004163220835,0.291,48,51,0.0026224606765402605
Corrected 50%,0.5,2.0,0.0,independent,2.0,51,49,50.96601081945657,49.03398918054343,0.6106333333333334,49,53,0.0028151984273200328
Corrected 50%,0.5,4.0,0.0,independent,2.0,52,48,52.33431176743592,47.66568823256408,0.8616333333333334,51,54,0.0019935005411103874
Corrected 50%,0.5,6.0,0.0,independent,2.0,53,47,53.61917713896692,46.38082286103308,0.9709333333333333,52,55,0.0009699105724336234
Corrected 50%,0.5,8.0,0.0,independent,2.0,56,44,54.8148983184966,45.1851016815034,0.9967,53,56,0.0003311147837231056
Corrected 50%,0.5,10.0,0.0,independent,2.0,56,44,55.93060387864702,44.06939612135298,0.9996333333333334,54,58,0.00011053388955763474
Corrected 50%,0.5,0.0,0.0,shared,3.0,51,49,49.534801607651595,50.465198392348405,0.34523333333333334,47,52,0.002744978924563228
Corrected 50%,0.5,2.0,0.0,shared,3.0,51,49,50.938001241359245,49.061998758640755,0.5771333333333334,48,53,0.0028521947624527613
Corrected 50%,0.5,4.0,0.0,shared,3.0,52,48,52.28636367634894,47.71363632365106,0.7856,50,55,0.0023694770168400736
Corrected 50%,0.5,6.0,0.0,shared,3.0,53,47,53.560190734839864,46.439809265160136,0.9188333333333333,51,56,0.0015766910381015144
Corrected 50%,0.5,8.0,0.0,shared,3.0,56,44,54.75366145695064,45.24633854304936,0.9761666666666666,53,57,0.0008806305611237816
Corrected 50%,0.5,10.0,0.0,shared,3.0,56,44,55.874437732183736,44.125562267816264,0.9948666666666667,54,58,0.0004125927056320075
Corrected 50%,0.5,0.0,0.0,independent,3.0,51,49,49.532675037836455,50.467324962163545,0.29346666666666665,48,51,0.0026289667312604154
Corrected 50%,0.5,2.0,0.0,independent,3.0,51,49,50.94332810172733,49.05667189827267,0.6027,49,53,0.0028252003468780757
Corrected 50%,0.5,4.0,0.0,independent,3.0,52,48,52.2976068952105,47.7023931047895,0.8523666666666667,51,54,0.002048070085244661
Corrected 50%,0.5,6.0,0.0,independent,3.0,53,47,53.575196021599254,46.424803978400746,0.9676666666666667,52,55,0.0010212392616961166
Corrected 50%,0.5,8.0,0.0,independent,3.0,56,44,54.770065593281245,45.229934406718755,0.9956,53,56,0.00038212737841370647
Corrected 50%,0.5,10.0,0.0,independent,3.0,56,44,55.890031592654736,44.109968407345264,0.9996666666666667,54,57,0.00010539168566545552
