observation_id,source,dataset,cycle,geography,source_poll_id,source_question_id,population,reported_n,reported_n_basis,estimate_basis,survey_n,estimate_n,basis_review_status,basis_evidence,basis_notes,selection_status,source_quality_flags,population_n,question_construct,availability_status,documented_release_date,availability_evidence,availability_notes,archive_created_date,n_conflict_values,metadata_version
nyt:senate:415,nyt,senate,2026,AL,b9c13563-2436-4177-852e-cdf4cada9a05,00235712-6e32-4644-b078-602e473511c1,lv,601.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-04,,basis-availability-v1
nyt:senate:416,nyt,senate,2026,SD,b9e1ceba-6758-4b96-b726-3c084e115523,64b0245c-4004-4042-a42b-f9df1035d2ff,rv,685.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-02-27,,basis-availability-v1
nyt:senate:417,nyt,senate,2026,SD,b9e1ceba-6758-4b96-b726-3c084e115523,e44798d7-553c-4cab-a4fa-d706fb719034,rv,685.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-02-27,,basis-availability-v1
nyt:senate:418,nyt,senate,2026,MN,bafbd131-89f2-4a74-ac51-2ac4798b40e4,190a0a32-a256-4bf5-a822-68b8cedd0c53,lv,1000.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-02-11,,basis-availability-v1
nyt:senate:419,nyt,senate,2026,MN,bafbd131-89f2-4a74-ac51-2ac4798b40e4,71b6aacd-e523-42c9-a30d-918fa76425b1,lv,1000.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-02-11,,basis-availability-v1
nyt:senate:420,nyt,senate,2026,MS,bb2c7efc-df3d-4cee-aef5-0db1bb547945,dd0cfb3d-dd4a-4450-9318-e0a5a4de1cdd,lv,500.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender,,unknown,not_reviewed,,,,2026-04-20,,basis-availability-v1
nyt:senate:421,nyt,senate,2026,MS,bb2c7efc-df3d-4cee-aef5-0db1bb547945,e3fd7c79-721a-4f62-88d0-525e86d0c44c,lv,500.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-20,,basis-availability-v1
nyt:senate:422,nyt,senate,2026,MT,bb82054e-a9e9-44d5-8fdd-ccdb1e0a7995,17fbe398-d16b-4eed-a9f5-9295ff80eda0,lv,500.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-30,,basis-availability-v1
nyt:senate:423,nyt,senate,2026,NE,bb94417f-3a6e-4bd8-9e2d-29ba8c451b23,33fcc82a-db80-4118-a852-bf049ff83467,lv,503.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-14,,basis-availability-v1
nyt:senate:424,nyt,senate,2026,SD,bcc17e73-d95e-4457-ab14-83e4162a8d65,e7526230-79b8-4067-807a-820ba07f87c4,rv,629.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-11,,basis-availability-v1
nyt:senate:425,nyt,senate,2026,ME,be77c821-d548-48e3-94dc-b9a31cd171ef,e6b1a8a4-bfb6-4f6f-871a-cdca35beb2b4,lv,880.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-09,,basis-availability-v1
nyt:senate:426,nyt,senate,2026,NC,beb4de30-0917-49b6-8d55-5dd12d34da46,2ae8b07d-b652-4d44-9495-bf347c9afde7,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-13,,basis-availability-v1
nyt:senate:427,nyt,senate,2026,TX,bed33bca-5153-4b86-9bd7-fdc0ccc4232d,649bdef2-48c6-4398-9829-8c6861ac9a98,lv,800.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-22,,basis-availability-v1
nyt:senate:428,nyt,senate,2026,ME,bee4c333-68db-4b75-99ff-9e09ce897299,0766a3cf-a203-42f0-9a74-435c26865ea9,lv,1097.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-02-24,,basis-availability-v1
nyt:senate:429,nyt,senate,2026,ME,bee4c333-68db-4b75-99ff-9e09ce897299,0e6a292f-26af-46b4-93e8-129accbf1779,lv,1105.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-02-24,,basis-availability-v1
nyt:senate:430,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,461f60c1-4604-4e4b-8b62-16a41297240f,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:431,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,473bd09a-c465-4fa3-873d-1b19edefb76b,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:432,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,640432df-4d2b-489b-aaef-0c4a8c99f2dc,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:433,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,92194208-c15e-4c62-b79a-b516387f8191,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:434,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,ace23cf4-8091-40b5-b724-c028f2abefa6,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:435,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,b938f8d2-4e10-418f-aa10-660a98cbaed1,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:436,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,cc138998-049b-4be5-af84-492bc2a58ede,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:437,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,d6f90499-1052-4559-b7c9-25d9b484f496,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:438,nyt,senate,2026,TX,bf4bb7b9-306f-4620-9b2f-79743d75224a,f9f7d9c6-eca9-407e-a207-7e83115188a3,rv,1200.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-05-28,,basis-availability-v1
nyt:senate:439,nyt,senate,2026,MT,bf714d68-2d8d-416f-909e-af5f1c6bf6b1,e23d9283-05b9-4f6a-b444-42cd8af98bd6,lv,500.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-18,,basis-availability-v1
nyt:senate:440,nyt,senate,2026,IA,bfa1e330-e1e0-4fb7-9be9-1ee513cb362e,ae0fa27a-89cf-4c5d-9285-460e5ec27a36,lv,500.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
nyt:senate:441,nyt,senate,2026,TX,bfb57500-15ff-4484-8eb1-6fb058ea71d4,1855b60f-e05e-41a5-87aa-3a084f93091d,rv,1189.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-12-01,,basis-availability-v1
nyt:senate:442,nyt,senate,2026,TX,bfb57500-15ff-4484-8eb1-6fb058ea71d4,2fbad0ea-39eb-4fe0-9874-a9982be26344,rv,1189.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-12-01,,basis-availability-v1
nyt:senate:443,nyt,senate,2026,IA,bfdc9478-9560-4666-9689-c10a7f491db2,b51ba24f-1617-4aad-ac3a-f461635f5d92,lv,377.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-21,,basis-availability-v1
nyt:senate:444,nyt,senate,2026,IA,bfdc9478-9560-4666-9689-c10a7f491db2,f87a8be6-8cc4-4211-aa23-2c199059a7db,lv,377.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-21,,basis-availability-v1
nyt:senate:445,nyt,senate,2026,IA,c04eb984-be14-411e-8c39-84c047d5b0c2,1c0e0e0c-40ec-4a27-b4f9-aa5589d1ef33,lv,712.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-06,,basis-availability-v1
nyt:senate:446,nyt,senate,2026,NC,c0fcba01-5063-4e27-8510-929b048c6aa3,b48a2ad3-e381-4cfe-b90b-66f4b4c667f2,lv,987.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-02,,basis-availability-v1
nyt:senate:447,nyt,senate,2026,ID,c122ad52-5f1f-4e63-adb5-0e3e0218943e,daff86b9-af5f-4064-a641-19e32257bf81,lv,500.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-06-11,,basis-availability-v1
nyt:senate:448,nyt,senate,2026,NH,c324b6c3-914d-4fbd-b735-c519ccee91bf,2d8aa108-3742-4587-b6b7-298e80742e2b,rv,2212.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-11-25,,basis-availability-v1
nyt:senate:449,nyt,senate,2026,NH,c324b6c3-914d-4fbd-b735-c519ccee91bf,a71e7862-e85a-4945-8355-6099cd065d42,rv,2212.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-11-25,,basis-availability-v1
nyt:senate:450,nyt,senate,2026,MA,c3730e7e-803e-4ba0-bc0f-f7ada8bd3fc2,341089bf-e324-430d-8db9-2b8b080481fe,lv,893.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
nyt:senate:451,nyt,senate,2026,MA,c3730e7e-803e-4ba0-bc0f-f7ada8bd3fc2,4d38a24c-8f0c-4725-9e49-325ca5f32797,lv,906.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
nyt:senate:452,nyt,senate,2026,NE,c4d67e47-34a9-42af-a5b7-65ad7a7ec824,527e1310-bdfa-4e96-87ff-b5554f0e38b7,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-02-19,,basis-availability-v1
nyt:senate:453,nyt,senate,2026,MI,c8ab1cb2-330b-45e6-9cab-19dd200ac99a,54a4f963-5071-4949-b00c-e9d040a4fdfb,lv,600.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-08,,basis-availability-v1
nyt:senate:454,nyt,senate,2026,RI,c901814f-4167-4e6e-b790-116ed4fe4878,e69e9982-bb40-4806-8b9a-7e3497a7c587,lv,627.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-30,,basis-availability-v1
nyt:senate:455,nyt,senate,2026,TX,c94b0e88-0eaa-435d-b5d3-4a3ba1cd3a3d,b31c282a-a1ab-431c-9b33-0b9675be4d59,lv,1200.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-04,,basis-availability-v1
nyt:senate:456,nyt,senate,2026,MA,ca567a7a-3461-4a1f-b293-0446e1b77369,1cc071d1-3aff-4a93-afcb-73fad8b0c0b7,rv,775.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-03-06,,basis-availability-v1
nyt:senate:457,nyt,senate,2026,NH,cab70212-715f-4ec9-9b3b-dfc28a274f09,d5534549-d26e-453f-8573-5cbdc68dca90,lv,1115.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-23,,basis-availability-v1
nyt:senate:458,nyt,senate,2026,NH,cab70212-715f-4ec9-9b3b-dfc28a274f09,fadfd178-3aad-420c-ad67-c357dd9a5887,lv,1130.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-23,,basis-availability-v1
nyt:senate:459,nyt,senate,2026,NH,cbb19403-422b-4623-948b-f91fa51eda99,05b663e8-1b87-43ef-bd5d-55ef9715435f,lv,904.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-09-15,,basis-availability-v1
nyt:senate:460,nyt,senate,2026,NH,cbb19403-422b-4623-948b-f91fa51eda99,c3ca885a-197f-4b11-becf-b661d5d67527,lv,904.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-09-15,,basis-availability-v1
nyt:senate:461,nyt,senate,2026,NH,cbb19403-422b-4623-948b-f91fa51eda99,c4eff1fc-fac8-4d29-b398-6cb53c381186,lv,904.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-09-15,,basis-availability-v1
nyt:senate:462,nyt,senate,2026,NH,cbb19403-422b-4623-948b-f91fa51eda99,d2f698a9-41f4-40d5-bef1-5228e7f80754,lv,904.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-09-15,,basis-availability-v1
nyt:senate:463,nyt,senate,2026,MT,cbca9de0-6789-419b-93ad-b72364c3dfea,189cfb5b-9ff0-4a49-9b39-bed8103c6178,lv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender,,unknown,not_reviewed,,,,2026-08-12,,basis-availability-v1
nyt:senate:464,nyt,senate,2026,MT,cbca9de0-6789-419b-93ad-b72364c3dfea,617ed755-cfa4-4c12-b495-3b684f9036bf,lv,800.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-12,,basis-availability-v1
nyt:senate:465,nyt,senate,2026,MT,cbca9de0-6789-419b-93ad-b72364c3dfea,7190813f-810c-4084-8aad-b6c39bfb1a08,lv,800.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender,,unknown,not_reviewed,,,,2026-08-12,,basis-availability-v1
nyt:senate:466,nyt,senate,2026,MN,cbda5f15-c2a1-4102-8b12-76064418a417,039378a4-d82a-4e95-9b6e-8db15ad77efb,lv,720.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-11,,basis-availability-v1
nyt:senate:467,nyt,senate,2026,NE,cc32f509-8940-4dc1-a883-3b2cb93bda47,086f483e-7cf4-49a6-8f17-7a967d67cafd,lv,1165.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-11,,basis-availability-v1
nyt:senate:468,nyt,senate,2026,NE,cc32f509-8940-4dc1-a883-3b2cb93bda47,71bc7bda-a349-4426-9a6b-64036c31c5a6,lv,1165.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-05-11,,basis-availability-v1
nyt:senate:469,nyt,senate,2026,NE,cc32f509-8940-4dc1-a883-3b2cb93bda47,c026ac52-98fa-413a-83e4-d5bf1fb6617b,lv,1165.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-11,,basis-availability-v1
nyt:senate:470,nyt,senate,2026,NE,cc32f509-8940-4dc1-a883-3b2cb93bda47,ef172f1e-5092-4e0b-8420-16827eb85d55,lv,1165.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-11,,basis-availability-v1
nyt:senate:471,nyt,senate,2026,TX,cc49a439-c3ca-48d0-8e5b-3f0e3260575d,8b917437-8255-4538-953d-2e68e4abab8f,lv,600.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-10-16,,basis-availability-v1
nyt:senate:472,nyt,senate,2026,TX,cc6257b5-f146-47bd-b110-40923109c687,0ff17bba-cc7f-4c3c-b1f1-21747c4c3718,lv,803.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-02-17,,basis-availability-v1
nyt:senate:473,nyt,senate,2026,FL,cd9f4a7f-1185-4e27-89ae-9e8998e548b4,cc7b30bb-ba8d-4de4-8890-35bb5b6d84f3,rv,574.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-08,,basis-availability-v1
nyt:senate:474,nyt,senate,2026,ID,ce0853bf-4a38-40f5-9911-70dbc617ed6a,b3a60e5b-9428-45a1-9598-b4b0ed71c69b,rv,639.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender,,unknown,not_reviewed,,,,2026-03-23,,basis-availability-v1
nyt:senate:475,nyt,senate,2026,NH,ceea1397-da26-4ef3-8b12-629a82c88d6c,60f2274f-352e-4570-a8f3-9075c389dc16,lv,1411.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-08-20,,basis-availability-v1
nyt:senate:476,nyt,senate,2026,NH,ceea1397-da26-4ef3-8b12-629a82c88d6c,be5a893d-e479-4bcf-ba2b-aeffcb50bbd2,lv,1411.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-20,,basis-availability-v1
nyt:senate:477,nyt,senate,2026,MI,d0deaf86-1535-4335-ada2-900774ec77ff,146ef3ed-7a69-4518-8303-4a08cd36757c,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-07-28,,basis-availability-v1
nyt:senate:478,nyt,senate,2026,MI,d0deaf86-1535-4335-ada2-900774ec77ff,44aaf98d-e5db-43d2-acc7-91d5a817c2a2,lv,600.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-07-28,,basis-availability-v1
nyt:senate:479,nyt,senate,2026,IA,d2f6780d-b3b3-407a-87bf-11d8e07e30f2,406622f4-5c24-427d-91ca-e4dab2910d73,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-30,,basis-availability-v1
nyt:senate:480,nyt,senate,2026,FL,d3c0332e-4eb3-40ce-9ca1-23424e5f5d79,59edfcda-3a7c-4e11-bf89-e8ca64fada72,lv,1593.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-18,,basis-availability-v1
nyt:senate:481,nyt,senate,2026,FL,d3c0332e-4eb3-40ce-9ca1-23424e5f5d79,a231e157-877a-4f2d-b81a-c443270caa9f,rv,2070.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-18,,basis-availability-v1
nyt:senate:482,nyt,senate,2026,MA,d402ce3b-830d-4b62-a170-3c6f99f55879,4ccbfc9c-3eef-4c23-b334-c53afa089f3b,lv,603.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-23,,basis-availability-v1
nyt:senate:483,nyt,senate,2026,MA,d402ce3b-830d-4b62-a170-3c6f99f55879,f570c67e-0e6b-4fe2-90d9-dad763fd3bd9,lv,600.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-23,,basis-availability-v1
nyt:senate:484,nyt,senate,2026,GA,d58ed767-bc6f-4924-a6a9-fca28ac2e4f6,1205d8eb-6567-4b73-b888-3868850042fc,lv,1426.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-04-29,,basis-availability-v1
nyt:senate:485,nyt,senate,2026,GA,d58ed767-bc6f-4924-a6a9-fca28ac2e4f6,9414dd9c-35ef-4ebc-92bf-d4b6c61cc50a,lv,1426.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-04-29,,basis-availability-v1
nyt:senate:486,nyt,senate,2026,GA,d58ed767-bc6f-4924-a6a9-fca28ac2e4f6,baeacfc2-4def-4bd6-8bdd-d5818c6299a7,lv,1426.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2025-04-29,,basis-availability-v1
nyt:senate:487,nyt,senate,2026,SD,d67b23f2-1527-46ca-a7a0-952968287fc5,341f9604-f0c1-4c13-9569-e42371a1b365,rv,726.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-08,,basis-availability-v1
nyt:senate:488,nyt,senate,2026,SD,d67b23f2-1527-46ca-a7a0-952968287fc5,4b72d24b-64ea-46b8-99f5-96eed8ada09d,rv,726.0,unknown,unknown,,,not_reviewed,,,excluded,unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-06-08,,basis-availability-v1
nyt:senate:489,nyt,senate,2026,SD,d67b23f2-1527-46ca-a7a0-952968287fc5,f0b0a0f4-4247-4a0e-b527-546d49b2e0b4,rv,726.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-06-08,,basis-availability-v1
nyt:senate:490,nyt,senate,2026,NC,d6e9f7d4-5473-4c58-9b56-58db42092ad2,637bb7f2-3cda-4e22-8d47-04369b4131c7,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2025-09-18,,basis-availability-v1
nyt:senate:491,nyt,senate,2026,NC,d9cf448e-160f-4950-adf4-1e4d5d837fd8,0bba8072-be13-449d-a806-8329f49d4544,lv,600.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-05-14,,basis-availability-v1
nyt:senate:492,nyt,senate,2026,NH,da531189-726e-4fe8-af41-495962027a60,17d2b78c-834b-4b29-aa51-98f4dbcaf37d,lv,1846.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
nyt:senate:493,nyt,senate,2026,NH,da531189-726e-4fe8-af41-495962027a60,b40bb97c-487e-4e89-8f73-b291b4291331,lv,1846.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-26,,basis-availability-v1
nyt:senate:494,nyt,senate,2026,IA,da7271f6-a289-40b8-bd8f-dcf49de9142e,777346dd-ae6e-41e8-980f-7fdf5a60d48b,lv,800.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-09,,basis-availability-v1
nyt:senate:495,nyt,senate,2026,KS,db1fc453-f2fa-46e8-a6cf-dc61581e548b,4fef14ea-5eb6-423e-8828-e4c07f234e69,lv,500.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-05-07,,basis-availability-v1
nyt:senate:496,nyt,senate,2026,TX,df1a17b8-a353-44d4-aa55-1ad16461c603,0057d4bd-38bf-4ad4-af48-4134fdda7806,rv,1000.0,unknown,unknown,,,not_reviewed,,,selected,,,unknown,not_reviewed,,,,2026-09-09,,basis-availability-v1
nyt:senate:497,nyt,senate,2026,NC,e0b6f1e1-439e-4c29-8868-a65772d11702,26b3d4b5-dc08-48b4-98a9-62dbfa3b7273,lv,915.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-10,,basis-availability-v1
nyt:senate:498,nyt,senate,2026,FL,e0c4d5f9-c97e-4b62-993b-32cda2a43ce8,5614f678-263b-4a6b-abbf-a73b3387b43f,lv,414.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-26,,basis-availability-v1
nyt:senate:499,nyt,senate,2026,FL,e0c4d5f9-c97e-4b62-993b-32cda2a43ce8,a7161be1-fb8c-407c-a9e6-a0e389ccaabb,lv,434.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-26,,basis-availability-v1
nyt:senate:500,nyt,senate,2026,TX,e0e5bf96-ed99-404c-ade3-b826c801da06,66971044-924e-48d2-a3a9-c655d050f6df,lv,618.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-06-30,,basis-availability-v1
nyt:senate:501,nyt,senate,2026,GA,e154d9f8-b73d-4cec-b9db-b5df7f368768,2b04c004-dedb-46be-8b39-5622ec0f004a,lv,407.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender|unreviewed_or_former_contender,,unknown,not_reviewed,,,,2026-04-21,,basis-availability-v1
nyt:senate:502,nyt,senate,2026,GA,e154d9f8-b73d-4cec-b9db-b5df7f368768,dac15d33-9fe5-4e6c-a841-6927f495fd52,lv,407.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-04-21,,basis-availability-v1
nyt:senate:503,nyt,senate,2026,ID,e2084fdb-8a8e-4f5a-afe6-dee4d96c8b9c,768a36ea-6a92-4a2e-965c-545fc2c13b83,lv,608.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender,,unknown,not_reviewed,,,,2026-08-13,,basis-availability-v1
nyt:senate:504,nyt,senate,2026,ID,e2084fdb-8a8e-4f5a-afe6-dee4d96c8b9c,8798aaac-e15b-4a90-b9b5-87d1f1f27e13,lv,608.0,unknown,unknown,,,not_reviewed,,,excluded,missing_reviewed_contender,,unknown,not_reviewed,,,,2026-08-13,,basis-availability-v1
nyt:senate:505,nyt,senate,2026,MI,e517b345-e0c8-4715-b717-8e68b58495f6,5ae72580-b6be-4edb-8937-4fbe603ae73e,lv,800.0,unknown,unknown,,,not_reviewed,,,outside_recency_window,,,unknown,not_reviewed,,,,2026-08-15,,basis-availability-v1
